Date,NO3N,Student_Flag
1/16/2018 2:29,0.170,
1/16/2018 2:59,0.154,
1/16/2018 3:29,0.182,
1/16/2018 3:59,0.164,
1/16/2018 4:29,0.170,
1/16/2018 4:59,0.234,3
1/16/2018 5:29,0.128,
1/16/2018 5:59,0.162,
1/16/2018 6:29,0.200,
1/16/2018 6:59,0.187,
1/16/2018 7:29,0.118,
1/16/2018 7:59,0.157,
1/16/2018 8:29,0.159,
1/16/2018 8:59,0.177,
1/16/2018 9:29,0.134,
1/16/2018 9:59,0.182,
1/16/2018 10:29,0.147,
1/16/2018 10:59,0.147,
1/16/2018 11:29,0.160,
1/16/2018 11:59,0.170,
1/16/2018 12:29,0.152,
1/16/2018 12:59,0.162,
1/16/2018 13:29,0.189,
1/16/2018 13:59,0.162,
1/16/2018 14:29,0.111,
1/16/2018 14:59,0.156,
1/16/2018 15:29,0.144,
1/16/2018 15:59,0.166,
1/16/2018 16:29,0.084,
1/16/2018 16:59,0.197,
1/16/2018 17:29,0.132,
1/16/2018 17:59,0.197,
1/16/2018 18:29,0.200,
1/16/2018 18:59,0.150,
1/16/2018 19:29,0.115,
1/16/2018 19:59,0.143,
1/16/2018 20:29,0.165,
1/16/2018 20:59,0.135,
1/16/2018 21:29,0.158,
1/16/2018 21:59,0.137,
1/16/2018 22:29,0.143,
1/16/2018 22:59,0.121,
1/16/2018 23:29,0.088,
1/16/2018 23:59,0.142,
1/17/2018 0:29,0.101,
1/17/2018 0:59,0.164,
1/17/2018 1:29,0.178,
1/17/2018 1:59,0.128,
1/17/2018 2:29,0.082,
1/17/2018 2:59,0.100,
1/17/2018 3:29,0.120,
1/17/2018 3:59,0.134,
1/17/2018 4:29,0.030,
1/17/2018 4:59,0.106,
1/17/2018 5:29,0.146,
1/17/2018 5:59,0.030,
1/17/2018 6:29,0.118,
1/17/2018 6:59,0.092,
1/17/2018 7:29,0.030,
1/17/2018 7:59,0.139,
1/17/2018 8:29,0.030,
1/17/2018 8:59,0.030,
1/17/2018 9:29,0.143,
1/17/2018 9:59,0.083,
1/17/2018 10:29,0.145,
1/17/2018 10:59,0.083,
1/17/2018 11:29,0.030,
1/17/2018 11:59,0.030,
1/17/2018 12:29,0.030,
1/17/2018 12:59,0.030,
1/17/2018 13:29,0.030,
1/17/2018 13:59,0.030,
1/17/2018 14:29,0.030,
1/17/2018 14:59,0.030,
1/17/2018 15:29,0.100,
1/17/2018 15:59,0.030,
1/17/2018 16:29,0.074,
1/17/2018 16:59,0.118,
1/17/2018 17:29,0.030,
1/17/2018 17:59,0.067,
1/17/2018 18:29,0.074,
1/17/2018 18:59,0.118,
1/17/2018 19:29,0.030,
1/17/2018 19:59,0.087,
1/17/2018 20:29,0.030,
1/17/2018 20:59,0.067,
1/17/2018 21:29,0.030,
1/17/2018 21:59,0.030,
1/17/2018 22:29,0.063,
1/17/2018 22:59,0.096,
1/17/2018 23:29,0.062,
1/17/2018 23:59,0.085,
1/18/2018 0:29,0.030,
1/18/2018 0:59,0.061,
1/18/2018 1:29,0.030,
1/18/2018 1:59,0.064,
1/18/2018 2:29,0.030,
1/18/2018 2:59,0.030,
1/18/2018 3:29,0.075,
1/18/2018 3:59,0.030,
1/18/2018 4:29,0.030,
1/18/2018 4:59,0.030,
1/18/2018 5:29,0.030,
1/18/2018 5:59,0.030,
1/18/2018 6:29,0.030,
1/18/2018 6:59,0.030,
1/18/2018 7:29,0.030,
1/18/2018 7:59,0.030,
1/18/2018 8:29,0.030,
1/18/2018 8:59,0.030,
1/18/2018 9:29,0.030,
1/18/2018 9:59,0.030,
1/18/2018 10:29,0.030,
1/18/2018 10:59,0.083,
1/18/2018 11:29,0.109,
1/18/2018 11:59,0.076,
1/18/2018 12:29,0.116,
1/18/2018 12:59,0.030,
1/18/2018 13:29,0.030,
1/18/2018 13:59,0.030,
1/18/2018 14:29,0.030,
1/18/2018 14:59,0.081,
1/18/2018 15:29,0.030,
1/18/2018 15:59,0.099,
1/18/2018 16:29,0.067,
1/18/2018 16:59,0.030,
1/18/2018 17:29,0.078,
1/18/2018 17:59,0.079,
1/18/2018 18:29,0.085,
1/18/2018 18:59,0.088,
1/18/2018 19:29,0.120,
1/18/2018 19:59,0.075,
1/18/2018 20:29,0.030,
1/18/2018 20:59,0.086,
1/18/2018 21:29,0.063,
1/18/2018 21:59,0.069,
1/18/2018 22:29,0.088,
1/18/2018 22:59,0.068,
1/18/2018 23:29,0.030,
1/18/2018 23:59,0.076,
1/19/2018 0:29,0.067,
1/19/2018 0:59,0.030,
1/19/2018 1:29,0.080,
1/19/2018 1:59,0.079,
1/19/2018 2:29,0.113,
1/19/2018 2:59,0.116,
1/19/2018 3:29,0.115,
1/19/2018 3:59,0.095,
1/19/2018 4:29,0.128,
1/19/2018 4:59,0.086,
1/19/2018 5:29,0.030,
1/19/2018 5:59,0.084,
1/19/2018 6:29,0.077,
1/19/2018 6:59,0.078,
1/19/2018 7:29,0.103,
1/19/2018 7:59,0.030,
1/19/2018 8:29,0.030,
1/19/2018 8:59,0.080,
1/19/2018 9:29,0.096,
1/19/2018 9:59,0.069,
1/19/2018 10:29,0.117,
1/19/2018 10:59,0.062,
1/19/2018 11:29,0.073,
1/19/2018 11:59,0.088,
1/19/2018 12:29,0.074,
1/19/2018 12:59,0.074,
1/19/2018 13:29,0.099,
1/19/2018 13:59,0.104,
1/19/2018 14:29,0.030,
1/19/2018 14:59,0.089,
1/19/2018 15:29,0.105,
1/19/2018 15:59,0.095,
1/19/2018 16:29,0.125,
1/19/2018 16:59,0.104,
1/19/2018 17:29,0.030,
1/19/2018 17:59,0.086,
1/19/2018 18:29,0.071,
1/19/2018 18:59,0.071,
1/19/2018 19:29,0.098,
1/19/2018 19:59,0.065,
1/19/2018 20:29,0.071,
1/19/2018 20:59,0.063,
1/19/2018 21:29,0.030,
1/19/2018 21:59,0.030,
1/19/2018 22:29,0.134,
1/19/2018 22:59,0.030,
1/19/2018 23:29,0.066,
1/19/2018 23:59,0.093,
1/20/2018 0:29,0.076,
1/20/2018 0:59,0.086,
1/20/2018 1:29,0.073,
1/20/2018 1:59,0.076,
1/20/2018 2:29,0.078,
1/20/2018 2:59,0.030,
1/20/2018 3:29,0.078,
1/20/2018 3:59,0.091,
1/20/2018 4:29,0.030,
1/20/2018 4:59,0.075,
1/20/2018 5:29,0.030,
1/20/2018 5:59,0.098,
1/20/2018 6:29,0.071,
1/20/2018 6:59,0.030,
1/20/2018 7:29,0.083,
1/20/2018 7:59,0.089,
1/20/2018 8:29,0.091,
1/20/2018 8:59,0.030,
1/20/2018 9:29,0.080,
1/20/2018 9:59,0.061,
1/20/2018 10:29,0.030,
1/20/2018 10:59,0.129,
1/20/2018 11:29,0.088,
1/20/2018 11:59,0.074,
1/20/2018 12:29,0.086,
1/20/2018 12:59,0.151,3
1/20/2018 13:29,0.087,
1/20/2018 13:59,0.098,
1/20/2018 14:29,0.073,
1/20/2018 14:59,0.092,
1/20/2018 15:29,0.102,
1/20/2018 15:59,0.091,
1/20/2018 16:29,0.078,
1/20/2018 16:59,0.086,
1/20/2018 17:29,0.093,
1/20/2018 17:59,0.109,
1/20/2018 18:29,0.094,
1/20/2018 18:59,0.061,
1/20/2018 19:29,0.030,
1/20/2018 19:59,0.078,
1/20/2018 20:29,0.030,
1/20/2018 20:59,0.065,
1/20/2018 21:29,0.069,
1/20/2018 21:59,0.066,
1/20/2018 22:29,0.111,
1/20/2018 22:59,0.070,
1/20/2018 23:29,0.098,
1/20/2018 23:59,0.077,
1/21/2018 0:29,0.067,
1/21/2018 0:59,0.030,
1/21/2018 1:29,0.090,
1/21/2018 1:59,0.094,
1/21/2018 2:29,0.073,
1/21/2018 2:59,0.070,
1/21/2018 3:29,0.030,
1/21/2018 3:59,0.030,
1/21/2018 4:29,0.077,
1/21/2018 4:59,0.030,
1/21/2018 5:29,0.061,
1/21/2018 5:59,0.030,
1/21/2018 6:29,0.076,
1/21/2018 6:59,0.030,
1/21/2018 7:29,0.062,
1/21/2018 7:59,0.067,
1/21/2018 8:29,0.084,
1/21/2018 8:59,0.030,
1/21/2018 9:29,0.030,
1/21/2018 9:59,0.088,
1/21/2018 10:29,0.030,
1/21/2018 10:59,0.113,
1/21/2018 11:29,0.030,
1/21/2018 11:59,0.073,
1/21/2018 12:29,0.082,
1/21/2018 12:59,0.030,
1/21/2018 13:29,0.066,
1/21/2018 13:59,0.110,
1/21/2018 14:29,0.095,
1/21/2018 14:59,0.080,
1/21/2018 15:29,0.067,
1/21/2018 15:59,0.061,
1/21/2018 16:29,0.062,
1/21/2018 16:59,0.030,
1/21/2018 17:29,0.065,
1/21/2018 17:59,0.030,
1/21/2018 18:29,0.080,
1/21/2018 18:59,0.030,
1/21/2018 19:29,0.092,
1/21/2018 19:59,0.030,
1/21/2018 20:29,0.107,
1/21/2018 20:59,0.030,
1/21/2018 21:29,0.100,
1/21/2018 21:59,0.079,
1/21/2018 22:29,0.097,
1/21/2018 22:59,0.081,
1/21/2018 23:29,0.062,
1/21/2018 23:59,0.030,
1/22/2018 0:29,0.030,
1/22/2018 0:59,0.111,
1/22/2018 1:29,0.078,
1/22/2018 1:59,0.092,
1/22/2018 2:29,0.081,
1/22/2018 2:59,0.105,
1/22/2018 3:29,0.030,
1/22/2018 3:59,0.071,
1/22/2018 4:29,0.120,
1/22/2018 4:59,0.113,
1/22/2018 5:29,0.079,
1/22/2018 5:59,0.030,
1/22/2018 6:29,0.097,
1/22/2018 6:59,0.030,
1/22/2018 7:29,0.030,
1/22/2018 7:59,0.030,
1/22/2018 8:29,0.085,
1/22/2018 8:59,0.030,
1/22/2018 9:29,0.030,
1/22/2018 9:59,0.030,
1/22/2018 10:29,0.030,
1/22/2018 10:59,0.081,
1/22/2018 11:29,0.077,
1/22/2018 11:59,0.030,
1/22/2018 12:29,0.068,
1/22/2018 12:59,0.030,
1/22/2018 13:29,0.087,
1/22/2018 13:59,0.109,
1/22/2018 14:29,0.070,
1/22/2018 14:59,0.073,
1/22/2018 15:29,0.030,
1/22/2018 15:59,0.030,
1/22/2018 16:29,0.030,
1/22/2018 16:59,0.084,
1/22/2018 17:29,0.090,
1/22/2018 17:59,0.120,
1/22/2018 18:29,0.100,
1/22/2018 18:59,0.083,
1/22/2018 19:29,0.113,
1/22/2018 19:59,0.093,
1/22/2018 20:29,0.083,
1/22/2018 20:59,0.078,
1/22/2018 21:29,0.030,
1/22/2018 21:59,0.091,
1/22/2018 22:29,0.030,
1/22/2018 22:59,0.091,
1/22/2018 23:29,0.030,
1/22/2018 23:59,0.030,
1/23/2018 0:29,0.030,
1/23/2018 0:59,0.066,
1/23/2018 1:29,0.088,
1/23/2018 1:59,0.078,
1/23/2018 2:29,0.030,
1/23/2018 2:59,0.030,
1/23/2018 3:29,0.030,
1/23/2018 3:59,0.030,
1/23/2018 4:29,0.030,
1/23/2018 4:59,0.030,
1/23/2018 5:29,0.030,
1/23/2018 5:59,0.030,
1/23/2018 6:29,0.030,
1/23/2018 6:59,0.030,
1/23/2018 7:29,0.030,
1/23/2018 7:59,0.030,
1/23/2018 8:29,0.030,
1/23/2018 8:59,0.030,
1/23/2018 9:29,0.030,
1/23/2018 9:59,0.030,
1/23/2018 10:29,0.030,
1/23/2018 10:59,0.030,
1/23/2018 11:29,0.030,
1/23/2018 11:59,0.030,
1/23/2018 12:29,0.030,
1/23/2018 12:59,0.030,
1/23/2018 13:29,0.072,
1/23/2018 13:59,0.030,
1/23/2018 14:29,0.030,
1/23/2018 14:59,0.086,
1/23/2018 15:29,0.082,
1/23/2018 15:59,0.076,
1/23/2018 16:29,0.073,
1/23/2018 16:59,0.030,
1/23/2018 17:29,0.069,
1/23/2018 17:59,0.087,
1/23/2018 18:29,0.030,
1/23/2018 18:59,0.030,
1/23/2018 19:29,0.068,
1/23/2018 19:59,0.030,
1/23/2018 20:29,0.030,
1/23/2018 20:59,0.030,
1/23/2018 21:29,0.030,
1/23/2018 21:59,0.080,
1/23/2018 22:29,0.030,
1/23/2018 22:59,0.030,
1/23/2018 23:29,0.097,
1/23/2018 23:59,0.030,
1/24/2018 0:29,0.030,
1/24/2018 0:59,0.089,
1/24/2018 1:29,0.071,
1/24/2018 1:59,0.088,
1/24/2018 2:29,0.080,
1/24/2018 2:59,0.030,
1/24/2018 3:29,0.030,
1/24/2018 3:59,0.068,
1/24/2018 4:29,0.088,
1/24/2018 4:59,0.030,
1/24/2018 5:29,0.030,
1/24/2018 5:59,0.078,
1/24/2018 6:29,0.079,
1/24/2018 6:59,0.070,
1/24/2018 7:29,0.030,
1/24/2018 7:59,0.030,
1/24/2018 8:29,0.030,
1/24/2018 8:59,0.061,
1/24/2018 9:29,0.030,
1/24/2018 9:59,0.030,
1/24/2018 10:29,0.030,
1/24/2018 10:59,0.030,
1/24/2018 11:29,0.030,
1/24/2018 11:59,0.081,
1/24/2018 12:29,0.030,
1/24/2018 12:59,0.030,
1/24/2018 13:29,0.030,
1/24/2018 13:59,0.030,
1/24/2018 14:29,0.098,
1/24/2018 14:59,0.030,
1/24/2018 15:29,0.030,
1/24/2018 15:59,0.030,
1/24/2018 16:29,0.030,
1/24/2018 16:59,0.065,
1/24/2018 17:29,0.062,
1/24/2018 17:59,0.030,
1/24/2018 18:29,0.030,
1/24/2018 18:59,0.030,
1/24/2018 19:29,0.062,
1/24/2018 19:59,0.030,
1/24/2018 20:29,0.030,
1/24/2018 20:59,0.084,
1/24/2018 21:29,0.030,
1/24/2018 21:59,0.063,
1/24/2018 22:29,0.080,
1/24/2018 22:59,0.064,
1/24/2018 23:29,0.030,
1/24/2018 23:59,0.073,
1/25/2018 0:29,0.030,
1/25/2018 0:59,0.070,
1/25/2018 1:29,0.030,
1/25/2018 1:59,0.030,
1/25/2018 2:29,0.079,
1/25/2018 2:59,0.088,
1/25/2018 3:29,0.066,
1/25/2018 3:59,0.063,
1/25/2018 4:29,0.074,
1/25/2018 4:59,0.030,
1/25/2018 5:29,0.087,
1/25/2018 5:59,0.030,
1/25/2018 6:29,0.072,
1/25/2018 6:59,0.030,
1/25/2018 7:29,0.030,
1/25/2018 7:59,0.030,
1/25/2018 8:29,0.030,
1/25/2018 8:59,0.089,
1/25/2018 9:29,0.090,
1/25/2018 9:59,0.030,
1/25/2018 10:29,0.082,
1/25/2018 10:59,0.093,
1/25/2018 11:29,0.081,
1/25/2018 11:59,0.030,
1/25/2018 12:29,0.070,
1/25/2018 12:59,0.100,
1/25/2018 13:29,0.030,
1/25/2018 13:59,0.228,3
1/25/2018 14:29,0.095,
1/25/2018 14:59,0.078,
1/25/2018 15:29,0.067,
1/25/2018 15:59,0.030,
1/25/2018 16:29,0.030,
1/25/2018 16:59,0.030,
1/25/2018 17:29,0.072,
1/25/2018 17:59,0.106,
1/25/2018 18:29,0.120,
1/25/2018 18:59,0.084,
1/25/2018 19:29,0.030,
1/25/2018 19:59,0.095,
1/25/2018 20:29,0.092,
1/25/2018 20:59,0.087,
1/25/2018 21:29,0.080,
1/25/2018 21:59,0.076,
1/25/2018 22:29,0.113,
1/25/2018 22:59,0.072,
1/25/2018 23:29,0.122,
1/25/2018 23:59,0.091,
1/26/2018 0:29,0.077,
1/26/2018 0:59,0.110,
1/26/2018 1:29,0.078,
1/26/2018 1:59,0.112,
1/26/2018 2:29,0.106,
1/26/2018 2:59,0.079,
1/26/2018 3:29,0.079,
1/26/2018 3:59,0.085,
1/26/2018 4:29,0.097,
1/26/2018 4:59,0.030,
1/26/2018 5:29,0.030,
1/26/2018 5:59,0.030,
1/26/2018 6:29,0.030,
1/26/2018 6:59,0.075,
1/26/2018 7:29,0.086,
1/26/2018 7:59,0.030,
1/26/2018 8:29,0.030,
1/26/2018 8:59,0.030,
1/26/2018 9:29,0.030,
1/26/2018 9:59,0.062,
1/26/2018 10:29,0.094,
1/26/2018 10:59,0.081,
1/26/2018 11:29,0.030,
1/26/2018 11:59,0.098,
1/26/2018 12:29,0.104,
1/26/2018 12:59,0.107,
1/26/2018 13:29,0.062,
1/26/2018 13:59,0.085,
1/26/2018 14:29,0.092,
1/26/2018 14:59,0.097,
1/26/2018 15:29,0.030,
1/26/2018 15:59,0.107,
1/26/2018 16:29,0.030,
1/26/2018 16:59,0.063,
1/26/2018 17:29,0.030,
1/26/2018 17:59,0.122,
1/26/2018 18:29,0.097,
1/26/2018 18:59,0.109,
1/26/2018 19:29,0.127,
1/26/2018 19:59,0.117,
1/26/2018 20:29,0.088,
1/26/2018 20:59,0.068,
1/26/2018 21:29,0.139,
1/26/2018 21:59,0.095,
1/26/2018 22:29,0.097,
1/26/2018 22:59,0.081,
1/26/2018 23:29,0.129,
1/26/2018 23:59,0.107,
1/27/2018 0:29,0.063,
1/27/2018 0:59,0.099,
1/27/2018 1:29,0.104,
1/27/2018 1:59,0.130,
1/27/2018 2:29,0.124,
1/27/2018 2:59,0.030,
1/27/2018 3:29,0.113,
1/27/2018 3:59,0.061,
1/27/2018 4:29,0.115,
1/27/2018 4:59,0.088,
1/27/2018 5:29,0.091,
1/27/2018 5:59,0.086,
1/27/2018 6:29,0.085,
1/27/2018 6:59,0.100,
1/27/2018 7:29,0.090,
1/27/2018 7:59,0.065,
1/27/2018 8:29,0.074,
1/27/2018 8:59,0.086,
1/27/2018 9:29,0.077,
1/27/2018 9:59,0.078,
1/27/2018 10:29,0.064,
1/27/2018 10:59,0.077,
1/27/2018 11:29,0.113,
1/27/2018 11:59,0.086,
1/27/2018 12:29,0.103,
1/27/2018 12:59,0.127,
1/27/2018 13:29,0.077,
1/27/2018 13:59,0.081,
1/27/2018 14:29,0.083,
1/27/2018 14:59,0.081,
1/27/2018 15:29,0.094,
1/27/2018 15:59,0.112,
1/27/2018 16:29,0.089,
1/27/2018 16:59,0.147,
1/27/2018 17:29,0.153,
1/27/2018 17:59,0.134,
1/27/2018 18:29,0.127,
1/27/2018 18:59,0.111,
1/27/2018 19:29,0.110,
1/27/2018 19:59,0.086,
1/27/2018 20:29,0.142,
1/27/2018 20:59,0.119,
1/27/2018 21:29,0.121,
1/27/2018 21:59,0.110,
1/27/2018 22:29,0.134,
1/27/2018 22:59,0.106,
1/27/2018 23:29,0.075,
1/27/2018 23:59,0.105,
1/28/2018 0:29,0.147,
1/28/2018 0:59,0.088,
1/28/2018 1:29,0.108,
1/28/2018 1:59,0.063,
1/28/2018 2:29,0.105,
1/28/2018 2:59,0.095,
1/28/2018 3:29,0.102,
1/28/2018 3:59,0.084,
1/28/2018 4:29,0.090,
1/28/2018 4:59,0.078,
1/28/2018 5:29,0.082,
1/28/2018 5:59,0.123,
1/28/2018 6:29,0.143,
1/28/2018 6:59,0.094,
1/28/2018 7:29,0.030,
1/28/2018 7:59,0.115,
1/28/2018 8:29,0.030,
1/28/2018 8:59,0.106,
1/28/2018 9:29,0.110,
1/28/2018 9:59,0.030,
1/28/2018 10:29,0.079,
1/28/2018 10:59,0.030,
1/28/2018 11:29,0.081,
1/28/2018 11:59,0.030,
1/28/2018 12:29,0.115,
1/28/2018 12:59,0.091,
1/28/2018 13:29,0.094,
1/28/2018 13:59,0.030,
1/28/2018 14:29,0.030,
1/28/2018 14:59,0.099,
1/28/2018 15:29,0.030,
1/28/2018 15:59,0.127,
1/28/2018 16:29,0.030,
1/28/2018 16:59,0.078,
1/28/2018 17:29,0.081,
1/28/2018 17:59,0.064,
1/28/2018 18:29,0.106,
1/28/2018 18:59,0.065,
1/28/2018 19:29,0.084,
1/28/2018 19:59,0.030,
1/28/2018 20:29,0.110,
1/28/2018 20:59,0.087,
1/28/2018 21:29,0.078,
1/28/2018 21:59,0.030,
1/28/2018 22:29,0.081,
1/28/2018 22:59,0.083,
1/28/2018 23:29,0.125,
1/28/2018 23:59,0.125,
1/29/2018 0:29,0.123,
1/29/2018 0:59,0.126,
1/29/2018 1:29,0.102,
1/29/2018 1:59,0.166,
1/29/2018 2:29,0.087,
1/29/2018 2:59,0.098,
1/29/2018 3:29,0.143,
1/29/2018 3:59,0.098,
1/29/2018 4:29,0.122,
1/29/2018 4:59,0.256,
1/29/2018 5:29,0.230,
1/29/2018 5:59,0.568,
1/29/2018 6:29,0.363,
1/29/2018 6:59,0.342,
1/29/2018 7:29,0.348,
1/29/2018 7:59,0.523,
1/29/2018 8:29,0.579,
1/29/2018 8:59,0.420,
1/29/2018 9:29,0.524,
1/29/2018 9:59,0.529,
1/29/2018 10:29,0.493,
1/29/2018 10:59,0.287,
1/29/2018 11:29,0.307,
1/29/2018 11:59,0.309,
1/29/2018 12:29,0.345,
1/29/2018 12:59,0.332,
1/29/2018 13:29,0.258,
1/29/2018 13:59,0.305,
1/29/2018 14:29,0.309,
1/29/2018 14:59,0.257,
1/29/2018 15:29,0.274,
1/29/2018 15:59,0.253,
1/29/2018 16:29,0.281,
1/29/2018 16:59,0.266,
1/29/2018 17:29,0.291,
1/29/2018 17:59,0.257,
1/29/2018 18:29,0.440,
1/29/2018 18:59,0.232,
1/29/2018 19:29,0.261,
1/29/2018 19:59,0.266,
1/29/2018 20:29,0.237,
1/29/2018 20:59,0.287,
1/29/2018 21:29,0.220,
1/29/2018 21:59,0.228,
1/29/2018 22:29,0.223,
1/29/2018 22:59,0.181,
1/29/2018 23:29,0.187,
1/29/2018 23:59,0.180,
1/30/2018 0:29,0.201,
1/30/2018 0:59,0.173,
1/30/2018 1:29,0.182,
1/30/2018 1:59,0.151,
1/30/2018 2:29,0.162,
1/30/2018 2:59,0.144,
1/30/2018 3:29,0.141,
1/30/2018 3:59,0.114,
1/30/2018 4:29,0.143,
1/30/2018 4:59,0.191,
1/30/2018 5:29,0.087,
1/30/2018 5:59,0.124,
1/30/2018 6:29,0.114,
1/30/2018 6:59,0.110,
1/30/2018 7:29,0.107,
1/30/2018 7:59,0.147,
1/30/2018 8:29,0.098,
1/30/2018 8:59,0.104,
1/30/2018 9:29,0.129,
1/30/2018 9:59,0.112,
1/30/2018 10:29,0.124,
1/30/2018 10:59,0.115,
1/30/2018 11:29,0.149,
1/30/2018 11:59,0.160,
1/30/2018 12:29,0.105,
1/30/2018 12:59,0.124,
1/30/2018 13:29,0.135,
1/30/2018 13:59,0.121,
1/30/2018 14:29,0.100,
1/30/2018 14:59,0.101,
1/30/2018 15:29,0.096,
1/30/2018 15:59,0.068,
1/30/2018 16:29,0.076,
1/30/2018 16:59,0.071,
1/30/2018 17:29,0.121,
1/30/2018 17:59,0.030,
1/30/2018 18:29,0.077,
1/30/2018 18:59,0.030,
1/30/2018 19:29,0.074,
1/30/2018 19:59,0.030,
1/30/2018 20:29,0.063,
1/30/2018 20:59,0.090,
1/30/2018 21:29,0.103,
1/30/2018 21:59,0.030,
1/30/2018 22:29,0.079,
1/30/2018 22:59,0.030,
1/30/2018 23:29,0.074,
1/30/2018 23:59,0.088,
1/31/2018 0:29,0.067,
1/31/2018 0:59,0.078,
1/31/2018 1:29,0.061,
1/31/2018 1:59,0.078,
1/31/2018 2:29,0.030,
1/31/2018 2:59,0.080,
1/31/2018 3:29,0.073,
1/31/2018 3:59,0.079,
1/31/2018 4:29,0.088,
1/31/2018 4:59,0.030,
1/31/2018 5:29,0.081,
1/31/2018 5:59,0.076,
1/31/2018 6:29,0.030,
1/31/2018 6:59,0.030,
1/31/2018 7:29,0.091,
1/31/2018 7:59,0.119,
1/31/2018 8:29,0.073,
1/31/2018 8:59,0.061,
1/31/2018 9:29,0.030,
1/31/2018 9:59,0.061,
1/31/2018 10:29,0.121,
1/31/2018 10:59,0.116,
1/31/2018 11:29,0.130,
1/31/2018 11:59,0.126,
1/31/2018 12:29,0.084,
1/31/2018 12:59,0.095,
1/31/2018 13:29,0.071,
1/31/2018 13:59,0.139,
1/31/2018 14:29,0.080,
1/31/2018 14:59,0.081,
1/31/2018 15:29,0.116,
1/31/2018 15:59,0.030,
1/31/2018 16:29,0.134,
1/31/2018 16:59,0.094,
1/31/2018 17:29,0.078,
1/31/2018 17:59,0.111,
1/31/2018 18:29,0.069,
1/31/2018 18:59,0.075,
1/31/2018 19:29,0.103,
1/31/2018 19:59,0.102,
1/31/2018 20:29,0.081,
1/31/2018 20:59,0.064,
1/31/2018 21:29,0.078,
1/31/2018 21:59,0.095,
1/31/2018 22:29,0.077,
1/31/2018 22:59,0.071,
1/31/2018 23:29,0.113,
1/31/2018 23:59,0.079,
2/1/2018 0:29,0.078,
2/1/2018 0:59,0.030,
2/1/2018 1:29,0.085,
2/1/2018 1:59,0.030,
2/1/2018 2:29,0.093,
2/1/2018 2:59,0.092,
2/1/2018 3:29,0.030,
2/1/2018 3:59,0.062,
2/1/2018 4:29,0.030,
2/1/2018 4:59,0.066,
2/1/2018 5:29,0.030,
2/1/2018 5:59,0.067,
2/1/2018 6:29,0.088,
2/1/2018 6:59,0.030,
2/1/2018 7:29,0.103,
2/1/2018 7:59,0.030,
2/1/2018 8:29,0.030,
2/1/2018 8:59,0.030,
2/1/2018 9:29,0.030,
2/1/2018 9:59,0.030,
2/1/2018 10:29,0.030,
2/1/2018 10:59,0.030,
2/1/2018 11:29,0.030,
2/1/2018 11:59,0.030,
2/1/2018 12:29,0.030,
2/1/2018 12:59,0.030,
2/1/2018 13:29,0.030,
2/1/2018 13:59,0.030,
2/1/2018 14:29,0.030,
2/1/2018 14:59,0.030,
2/1/2018 15:29,0.030,
2/1/2018 15:59,0.030,
2/1/2018 16:29,0.030,
2/1/2018 16:59,0.030,
2/1/2018 17:29,0.030,
2/1/2018 17:59,0.030,
2/1/2018 18:29,0.030,
2/1/2018 18:59,0.070,
2/1/2018 19:29,0.030,
2/1/2018 19:59,0.030,
2/1/2018 20:29,0.068,
2/1/2018 20:59,0.030,
2/1/2018 21:29,0.030,
2/1/2018 21:59,0.068,
2/1/2018 22:29,0.030,
2/1/2018 22:59,0.160,3
2/1/2018 23:29,0.086,
2/1/2018 23:59,0.030,
2/2/2018 0:29,0.030,
2/2/2018 0:59,0.101,
2/2/2018 1:29,0.078,
2/2/2018 1:59,0.030,
2/2/2018 2:29,0.087,
2/2/2018 2:59,0.030,
2/2/2018 3:29,0.030,
2/2/2018 3:59,0.070,
2/2/2018 4:29,0.030,
2/2/2018 4:59,0.030,
2/2/2018 5:29,0.030,
2/2/2018 5:59,0.090,
2/2/2018 6:29,0.067,
2/2/2018 6:59,0.030,
2/2/2018 7:29,0.030,
2/2/2018 7:59,0.030,
2/2/2018 8:29,0.030,
2/2/2018 8:59,0.074,
2/2/2018 9:29,0.030,
2/2/2018 9:59,0.086,
2/2/2018 10:29,0.074,
2/2/2018 10:59,0.030,
2/2/2018 11:29,0.030,
2/2/2018 11:59,0.075,
2/2/2018 12:29,0.065,
2/2/2018 12:59,0.030,
2/2/2018 13:29,0.030,
2/2/2018 13:59,0.030,
2/2/2018 14:29,0.030,
2/2/2018 14:59,0.030,
2/2/2018 15:29,0.080,
2/2/2018 15:59,0.068,
2/2/2018 16:29,0.030,
2/2/2018 16:59,0.099,
2/2/2018 17:29,0.108,
2/2/2018 17:59,0.078,
2/2/2018 18:29,0.030,
2/2/2018 18:59,0.065,
2/2/2018 19:29,0.075,
2/2/2018 19:59,0.117,
2/2/2018 20:29,0.090,
2/2/2018 20:59,0.070,
2/2/2018 21:29,0.078,
2/2/2018 21:59,0.030,
2/2/2018 22:29,0.030,
2/2/2018 22:59,0.030,
2/2/2018 23:29,0.030,
2/2/2018 23:59,0.030,
2/3/2018 0:29,0.030,
2/3/2018 0:59,0.062,
2/3/2018 1:29,0.030,
2/3/2018 1:59,0.030,
2/3/2018 2:29,0.030,
2/3/2018 2:59,0.030,
2/3/2018 3:29,0.030,
2/3/2018 3:59,0.030,
2/3/2018 4:29,0.030,
2/3/2018 4:59,0.030,
2/3/2018 5:29,0.030,
2/3/2018 5:59,0.030,
2/3/2018 6:29,0.030,
